Left,Center,Right,Product,Group (4x3)
'000001000000,'110111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'110111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'110111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000010,'110111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'110111100100,'000000000001,'000000000000,Nilpotent
'100000000000,'001111100100,'100000000000,'000000000000,Nilpotent
'001000000000,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000100000000,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000100000,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'100000000000,'000000000000,Regular Zero Divisor
'100000000000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'001111100100,'010000000000,'010000000000,Idempotent
'001000000000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000100000000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000100000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'010000000000,'000000000000,Regular Zero Divisor
'100000000000,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'001000000000,'000000000000,Nilpotent
'000100000000,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000100000,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'001000000000,'000000000000,Regular Zero Divisor
'100000000000,'001111100100,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'001111100100,'000100000000,'000000000000,Nilpotent
'000000100000,'001111100100,'000100000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'000100000000,'000000000000,Regular Zero Divisor
'100000000000,'001111100100,'000010000000,'000000000000,Regular Zero Divisor
'000100000000,'001111100100,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'001111100100,'000010000000,'000010000000,Idempotent
'000000100000,'001111100100,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'001111100100,'000001000000,'000000000000,Regular Zero Divisor
'000100000000,'001111100100,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000001000000,'000001000000,Idempotent
'000000100000,'001111100100,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'000001000000,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'001111100100,'000000100000,'000000100000,Idempotent
'000000001000,'001111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'000000100000,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'001111100100,'000000010000,'000000010000,Idempotent
'000000001000,'001111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'000000010000,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000001000,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'000000001000,'000000000000,Nilpotent
'000000000001,'001111100100,'000000001000,'000000000000,Regular Zero Divisor
'010000000000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000010000000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'001111100100,'000000000100,'000000000100,Idempotent
'000000000010,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'000000000100,'000000000000,Regular Zero Divisor
'010000000000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'000010000000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'001111100100,'000000000010,'000000000000,Nilpotent
'000000000001,'001111100100,'000000000010,'000000000000,Regular Zero Divisor
'010000000000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'001000000000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000010000000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000001000000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000010,'001111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'001111100100,'000000000001,'000000000000,Nilpotent
'100000000000,'101111100100,'100000000000,'100000000000,Idempotent
'001000000000,'101111100100,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'100000000000,'000000000000,Regular Zero Divisor
'010000000000,'101111100100,'010000000000,'010000000000,Idempotent
'001000000000,'101111100100,'010000000000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'010000000000,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'001000000000,'000000000000,Nilpotent
'000001000000,'101111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'001000000000,'000000000000,Regular Zero Divisor
'100000000000,'101111100100,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'101111100100,'000100000000,'000000000000,Nilpotent
'000000100000,'101111100100,'000100000000,'000000000000,Regular Zero Divisor
'000000000100,'101111100100,'000100000000,'000000000000,Regular Zero Divisor
'100000000000,'101111100100,'000010000000,'000000000000,Regular Zero Divisor
'000100000000,'101111100100,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'101111100100,'000010000000,'000010000000,Idempotent
'000000100000,'101111100100,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'101111100100,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'101111100100,'000001000000,'000000000000,Regular Zero Divisor
'000100000000,'101111100100,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000001000000,'000001000000,Idempotent
'000000100000,'101111100100,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'101111100100,'000001000000,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'101111100100,'000000100000,'000000100000,Idempotent
'000000001000,'101111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'000000100000,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'101111100100,'000000010000,'000000010000,Idempotent
'000000001000,'101111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'000000010000,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000001000,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'000000001000,'000000000000,Nilpotent
'000000000001,'101111100100,'000000001000,'000000000000,Regular Zero Divisor
'010000000000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000010000000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'101111100100,'000000000100,'000000000100,Idempotent
'000000000010,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'000000000100,'000000000000,Regular Zero Divisor
'010000000000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'000010000000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'101111100100,'000000000010,'000000000000,Nilpotent
'000000000001,'101111100100,'000000000010,'000000000000,Regular Zero Divisor
'010000000000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'001000000000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000010000000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000001000000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000010,'101111100100,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'101111100100,'000000000001,'000000000000,Nilpotent
'100000000000,'011111100100,'100000000000,'000000000000,Nilpotent
'001000000000,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000100000000,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000100000,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000000100,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'000000000001,'011111100100,'100000000000,'000000000000,Regular Zero Divisor
'100000000000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'011111100100,'010000000000,'010000000000,Idempotent
'001000000000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000100000000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000100000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000000100,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'000000000001,'011111100100,'010000000000,'000000000000,Regular Zero Divisor
'100000000000,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'011111100100,'001000000000,'000000000000,Nilpotent
'000100000000,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000100000,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000000100,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000000000001,'011111100100,'001000000000,'000000000000,Regular Zero Divisor
'000100000000,'011111100100,'000100000000,'000100000000,Idempotent
'000010000000,'011111100100,'000010000000,'000010000000,Idempotent
'000001000000,'011111100100,'000001000000,'000001000000,Idempotent
'001000000000,'011111100100,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'011111100100,'000000100000,'000000100000,Idempotent
'000000001000,'011111100100,'000000100000,'000000000000,Regular Zero Divisor
'000000000001,'011111100100,'000000100000,'000000000000,Regular Zero Divisor
'001000000000,'011111100100,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'011111100100,'000000010000,'000000010000,Idempotent
'000000001000,'011111100100,'000000010000,'000000000000,Regular Zero Divisor
'000000000001,'011111100100,'000000010000,'000000000000,Regular Zero Divisor
'001000000000,'011111100100,'000000001000,'000000000000,Regular Zero Divisor
'000001000000,'011111100100,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'011111100100,'000000001000,'000000000000,Nilpotent
